,neighborhood,name,distance,category,address,display_phone,price,rating,review_count,url,latitude,longitude
72,ALAMEDA/BEAUMONT-WILSHIRE,Aunt Tillie's,943.69122656,Delis,2000 NE 42nd Ave,(503) 281-1834,$,4.5,61,https://www.yelp.com/biz/aunt-tillies-portland-5?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53714,-122.61961
73,ALAMEDA/BEAUMONT-WILSHIRE,Nectar Cafe,952.376190804,Coffee & Tea,1925 NE 42nd Ave,(971) 302-6359,$,4.5,119,https://www.yelp.com/biz/nectar-cafe-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5369125999,-122.620565566
74,ALAMEDA/BEAUMONT-WILSHIRE,The Whole Bowl Hollywood Bowl,960.900301515,Food Trucks,4615 NE Sandy,(971) 212-6154,$,4.5,27,https://www.yelp.com/biz/the-whole-bowl-hollywood-bowl-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5382335,-122.6157696
75,ALAMEDA/BEAUMONT-WILSHIRE,Laughing Planet Cafe,981.77303898,Vegetarian,1914 NE 42nd Ave,(503) 281-2326,$,4.0,19,https://www.yelp.com/biz/laughing-planet-cafe-portland-13?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53673,-122.61961
76,ALAMEDA/BEAUMONT-WILSHIRE,Bottles,984.254094084,"Beer, Wine & Spirits",5015 NE Fremont St,(503) 287-7022,$$,4.5,100,https://www.yelp.com/biz/bottles-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.54849,-122.61084
77,ALAMEDA/BEAUMONT-WILSHIRE,Killer  Burger,998.159821662,Burgers,4644 NE Sandy Blvd,(971) 544-7521,$,4.0,658,https://www.yelp.com/biz/killer-burger-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5381080913,-122.61519602
78,ALAMEDA/BEAUMONT-WILSHIRE,HOTLIPS Pizza - Hollywood,1002.94078456,Pizza,4630 NE Sandy Blvd,(503) 284-4046,$,3.0,49,https://www.yelp.com/biz/hotlips-pizza-hollywood-portland-6?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53798,-122.61538
79,ALAMEDA/BEAUMONT-WILSHIRE,Sams Hollywood Billiards,1004.59998191,Pool Halls,1845 NE 41st Ave,(503) 282-8266,$,4.0,100,https://www.yelp.com/biz/sams-hollywood-billiards-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53636,-122.62123
80,ALAMEDA/BEAUMONT-WILSHIRE,Fleur De Lis Bakery & Cafe,1011.0347026,Bakeries,3930 NE Hancock St,(503) 459-4887,$$,3.5,156,https://www.yelp.com/biz/fleur-de-lis-bakery-and-cafe-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53629,-122.62226
81,ALAMEDA/BEAUMONT-WILSHIRE,Teriyaki Town,1015.67684383,Japanese,4434 NE Sandy Blvd,(503) 281-1136,$,4.0,58,https://www.yelp.com/biz/teriyaki-town-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.537109375,-122.617202759
82,ALAMEDA/BEAUMONT-WILSHIRE,The Ambassador Restaurant,1021.28417063,Chinese,4744 NE Sandy Blvd,(503) 280-0330,$$,3.0,106,https://www.yelp.com/biz/the-ambassador-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5384025574,-122.614250183
83,ALAMEDA/BEAUMONT-WILSHIRE,The Bulgogi,1051.08011903,Korean,4232 NE Sandy Blvd,(503) 327-8607,$,4.5,175,https://www.yelp.com/biz/the-bulgogi-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53624,-122.61915
84,ALAMEDA/BEAUMONT-WILSHIRE,My Canh,1053.07999757,Chinese,1801 NE 39th Ave,(503) 281-0594,$,3.5,67,https://www.yelp.com/biz/my-canh-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5359535217,-122.623283386
85,ALAMEDA/BEAUMONT-WILSHIRE,The Magnolia,1067.72977131,Vegetarian,4075 NE Sandy Blvd,(503) 459-4081,$$,4.0,50,https://www.yelp.com/biz/the-magnolia-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53584,-122.62116
86,ALAMEDA/BEAUMONT-WILSHIRE,Grub Steak Grill Blackwell's,1068.8843601,Steakhouses,1815 NE 41st Ave,(503) 288-5164,$,3.0,29,https://www.yelp.com/biz/grub-steak-grill-blackwells-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5359067023,-122.621004581
87,ALAMEDA/BEAUMONT-WILSHIRE,Columbia River Brewing,1070.93417646,Breweries,1728 NE 40th Ave,(503) 943-6157,$$,3.5,134,https://www.yelp.com/biz/columbia-river-brewing-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53567,-122.62166
88,ALAMEDA/BEAUMONT-WILSHIRE,Sizzle Pie,1078.05801653,Salad,4144 NE Sandy Blvd,(503) 234-7437,,4.5,11,https://www.yelp.com/biz/sizzle-pie-portland-6?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5357677288,-122.620539614
89,ALAMEDA/BEAUMONT-WILSHIRE,Vivienne Kitchen & Pantry,1094.21504984,Breakfast & Brunch,4128 NE Sandy Blvd,(503) 384-2473,$$,4.5,50,https://www.yelp.com/biz/vivienne-kitchen-and-pantry-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5356005507,-122.620717585
90,ALAMEDA/BEAUMONT-WILSHIRE,Laurelwood,1102.99742743,Breweries,5115 NE Sandy Blvd,(503) 282-0622,$$,3.5,315,https://www.yelp.com/biz/laurelwood-portland-5?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5401219,-122.6107228
91,ALAMEDA/BEAUMONT-WILSHIRE,Sushi Chiyo,1106.00887272,Sushi Bars,4029 NE Sandy Blvd,(503) 288-4858,$,4.0,90,https://www.yelp.com/biz/sushi-chiyo-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5354051556,-122.621831037
92,ALAMEDA/BEAUMONT-WILSHIRE,Momo House,1108.987407,Food Trucks,5221 NE Sandy Blvd,(503) 764-5028,$,4.5,29,https://www.yelp.com/biz/momo-house-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5396214004,-122.611107298
93,ALAMEDA/BEAUMONT-WILSHIRE,Let's Roll,1138.54641228,Sushi Bars,5235 NE Sandy Blvd,(503) 574-0898,$$,4.0,41,https://www.yelp.com/biz/lets-roll-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.54077,-122.60956
94,ALAMEDA/BEAUMONT-WILSHIRE,Southern Smoke BBQ,1138.54641228,Food Trucks,5235 NE Sandy Blvd,(406) 941-3337,$$,2.0,6,https://www.yelp.com/biz/southern-smoke-bbq-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5405469,-122.6098498
95,ALAMEDA/BEAUMONT-WILSHIRE,La Arepa,1146.71091597,Venezuelan,5235 NE Sandy Blvd,(503) 200-4952,$,4.5,53,https://www.yelp.com/biz/la-arepa-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.540779,-122.609556
96,ALAMEDA/BEAUMONT-WILSHIRE,Istanbul Delight PDX Food Cart,1148.89712389,Food Stands,5223 NE Sandy Blvd,(503) 894-4605,$,4.0,11,https://www.yelp.com/biz/istanbul-delight-pdx-food-cart-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.54047,-122.60976
97,ALAMEDA/BEAUMONT-WILSHIRE,Vivi's Yummy Rolls,1150.77707441,Food Trucks,5231 NE Sandy Blvd,(503) 810-7051,$,4.0,50,https://www.yelp.com/biz/vivis-yummy-rolls-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5407820714,-122.609496144
98,ALAMEDA/BEAUMONT-WILSHIRE,Sheridan's 52nd Ave Sports Bar,1151.18327183,Sports Bars,5201 NE Sandy Blvd,(503) 288-0313,$,4.0,21,https://www.yelp.com/biz/sheridans-52nd-ave-sports-bar-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5401147,-122.6100052
99,ALAMEDA/BEAUMONT-WILSHIRE,Shandong Restaurant,1152.79893653,Chinese,3724 NE Broadway St,(503) 287-0331,$$,3.5,548,https://www.yelp.com/biz/shandong-restaurant-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.53497,-122.62429
100,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Farm Spirit,269.610525404,American (New),1414 SE Morrison St,,$$$$,5.0,95,https://www.yelp.com/biz/farm-spirit-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5171478384,-122.651323595
101,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Nostrana,322.44580134,Italian,1401 SE Morrison St,(503) 234-2427,$$,4.0,695,https://www.yelp.com/biz/nostrana-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.51755,-122.6511
102,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Trifecta Tavern,458.207551131,American (New),726 SE 6th Ave,(503) 841-6675,$$,4.0,271,https://www.yelp.com/biz/trifecta-tavern-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5175883,-122.6593994
103,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Danwei Canting,473.655605791,Chinese,803 SE Stark St,(503) 236-6050,$$,4.0,221,https://www.yelp.com/biz/danwei-canting-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.519393083,-122.657578593
104,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Teote,492.203538972,Latin American,1615 SE 12th Ave,(971) 888-5281,$$,4.5,635,https://www.yelp.com/biz/teote-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.511369,-122.65371
105,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Kachka,553.916867766,Russian,720 SE Grand Ave,(503) 235-0059,$$,4.5,534,https://www.yelp.com/biz/kachka-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5175971,-122.6607335
106,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Coopers Hall,610.479149834,Wineries,404 SE 6th Ave,(503) 719-7000,$$,4.0,100,https://www.yelp.com/biz/coopers-hall-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5198503,-122.6593782
107,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Bar Casa Vale,629.875301756,Cocktail Bars,215 SE 9th Ave,(503) 477-9081,$$,4.0,62,https://www.yelp.com/biz/bar-casa-vale-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5210971319,-122.656931148
108,ALAMEDA/IRVINGTON COMMUNITY ASSN.,The Conquistador,748.57006522,Latin American,2045 SE Belmont St,(503) 232-3227,$,4.0,198,https://www.yelp.com/biz/the-conquistador-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5166435242,-122.644584656
109,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Thai Champa,793.412586233,Thai,938 E Burnside St,(503) 757-2504,$,4.5,209,https://www.yelp.com/biz/thai-champa-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5227328318,-122.656441964
110,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Noble Rot,793.71929425,Wine Bars,1111 E Burnside St,(503) 233-1999,$$,4.0,500,https://www.yelp.com/biz/noble-rot-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5229181,-122.6544817
111,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Willow,809.261221712,American (New),2005 SE 11th Ave,(814) 933-8872,$$$,5.0,99,https://www.yelp.com/biz/willow-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.50853,-122.65492
112,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Le Pigeon,832.888103186,French,738 E Burnside St,(503) 546-8796,$$$,4.5,1018,https://www.yelp.com/biz/le-pigeon-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.522796,-122.657872
113,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Nong's Khao Man Gai,839.454435694,Thai,609 SE Ankeny St,(503) 740-2907,$,4.5,1000,https://www.yelp.com/biz/nongs-khao-man-gai-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52241,-122.65938
114,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Revelry,845.157373385,Korean,210 SE Mlk Blvd,(971) 339-3693,$$,4.0,129,https://www.yelp.com/biz/revelry-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52122,-122.66142
115,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Olympia Provisions,871.442643138,American (New),107 SE Washington St,(503) 954-3663,$$,4.5,740,https://www.yelp.com/biz/olympia-provisions-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5190372372,-122.664292729
116,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Ranch PDX,1245.76740231,Pizza,1225 SE Division St,(503) 477-6481,$,4.5,17,https://www.yelp.com/biz/ranch-pdx-portland-8?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5046044998,-122.653101108
117,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Screen Door,1267.25675839,Cajun/Creole,2337 E Burnside St,(503) 542-0880,$$,4.5,5010,https://www.yelp.com/biz/screen-door-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52309,-122.64164
118,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Tusk,1307.9020885,Middle Eastern,2448 East Burnside St,(503) 894-8082,$$,4.0,211,https://www.yelp.com/biz/tusk-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52263,-122.64036
119,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Nodoguro,1387.29528857,Japanese,2832 SE Belmont St,,$$$$,4.5,48,https://www.yelp.com/biz/nodoguro-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.51626,-122.63633
120,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Lechon,1465.78262334,Argentine,113 SW Naito Pkwy,(503) 219-9000,$$,4.5,611,https://www.yelp.com/biz/lechon-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52129,-122.67094
121,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Bottle + Kitchen,1510.268064,American (Traditional),Hotel Rose,(503) 484-1415,$$,4.0,132,https://www.yelp.com/biz/bottle-kitchen-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5173366,-122.6733739
122,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Jacqueline,1541.3302572,Cocktail Bars,2039 SE Clinton St,(503) 327-8637,$$,4.0,100,https://www.yelp.com/biz/jacqueline-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.50362,-122.64488
123,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Zarz On First,1542.99157889,Cocktail Bars,814 SW 1st Ave,(503) 208-3652,$$,4.5,56,https://www.yelp.com/biz/zarz-on-first-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5167799,-122.6738694
124,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Pollo Bravo,1553.12913341,Tapas/Small Plates,126 SW 2nd Ave,(503) 477-8999,$$,4.5,96,https://www.yelp.com/biz/pollo-bravo-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.521455,-122.6723357
125,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Navarre,1562.92479975,Spanish,10 NE 28th Ave,(503) 232-3555,$$,4.0,371,https://www.yelp.com/biz/navarre-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52326,-122.63701
126,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Marukin Ramen,1565.70049282,Ramen,126 SW 2nd Ave,(503) 224-0798,$$,4.0,276,https://www.yelp.com/biz/marukin-ramen-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5214296899,-122.672522
127,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Mama Chow's Kitchen,1575.53468676,Food Trucks,300 SW 2nd Ave,,$,4.5,156,https://www.yelp.com/biz/mama-chows-kitchen-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5206428,-122.6731087
128,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Mother's Bistro & Bar,1602.81600923,Breakfast & Brunch,212 SW Stark St,(503) 464-1122,$$,4.0,3228,https://www.yelp.com/biz/mothers-bistro-and-bar-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5199401129,-122.673812241
129,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Nomad PDX,1608.71380581,American (New),575 NE 24th Ave,(503) 206-4085,$$$$,4.5,115,https://www.yelp.com/biz/nomad-pdx-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5271897,-122.6414091
130,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Stretch the Noodle,1630.39451242,Noodles,232 SW Washington St,,$,4.5,59,https://www.yelp.com/biz/stretch-the-noodle-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.519282,-122.6742451
131,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Q Restaurant & Bar,1632.95674263,American (New),828 SW 2nd Ave,(503) 850-8915,$$,4.5,196,https://www.yelp.com/biz/q-restaurant-and-bar-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5167573687,-122.675026563
132,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Lúc Lác,1645.86075262,Vietnamese,835 SW 2nd Ave,(503) 222-0047,$$,4.0,1878,https://www.yelp.com/biz/l%C3%BAc-l%C3%A1c-portland-3?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.51707156,-122.67513223
133,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Il Terrazzo,1648.9212345,Italian,0315 SW Montgomery St,(971) 302-6691,$$,4.5,69,https://www.yelp.com/biz/il-terrazzo-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.510676,-122.673978
134,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Kingsland Kitchen,1658.85198884,Sandwiches,301 SW Pine St,(971) 300-3118,$,5.0,162,https://www.yelp.com/biz/kingsland-kitchen-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5215881,-122.6737295
135,ALAMEDA/IRVINGTON COMMUNITY ASSN.,La Jarocha,1721.58454484,Mexican,210 SW 4th Ave,(503) 853-4605,$$,5.0,40,https://www.yelp.com/biz/la-jarocha-portland-2?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.521629,-122.6745784
136,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Fresh Roll - Vietnamese Street Food,1746.11555352,Vietnamese,600 SW 4th Ave,(503) 224-0282,$$,4.5,319,https://www.yelp.com/biz/fresh-roll-vietnamese-street-food-portland-4?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5189283292,-122.676073029
137,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Kasbah Moroccan Cafe,1749.19389908,Moroccan,201 NW Davis St,(971) 544-0875,$,5.0,104,https://www.yelp.com/biz/kasbah-moroccan-cafe-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.5247699,-122.67294
138,ALAMEDA/IRVINGTON COMMUNITY ASSN.,Good Taste,1778.89555625,Barbeque,18 NW 4th Ave,(503) 223-3838,$,4.0,315,https://www.yelp.com/biz/good-taste-portland?adjust_creative=6HNzzXI7SPiOg6uz8rMLJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6HNzzXI7SPiOg6uz8rMLJA,45.52353,-122.6741
